Header line count: 79
Export version: 3.12
User:
 - name: Labor Labor
 - login: Labor
 - email: N/A

Project:
 - name: Practical Course EC2 SoSe25
 - tags: N/A
 - creator: Labor Labor

Test Plan:
 - name: CoinCell_Cycling_SoSe25
 - tags: N/A
 - creator: Labor Labor
 - tasks:
Step,Type,Control Parameters,Limits,Record Conditions
1,REST,,TIME > 6.0000h then NEXT_STEP,DELTA_TIME = 30.000s
2,LOOP,LOOP_ID: LOOP_1 LOOP_MODE: COUNTER COUNTER: 1 ,COUNTER > 10 then NEXT_STEP,
3,CC,I: 237.50µA I_RANGE_MODE: FIX I_RANGE: 1.0000mA,TIME > 12.000h then NEXT_STEP U > 4.2000V then NEXT_STEP,DELTA_TIME = 30.000s
4,CC,I: -237.50µA I_RANGE_MODE: FIX I_RANGE: 1.0000mA,TIME > 12.000h then NEXT_STEP U < 2.4000V then NEXT_STEP,DELTA_TIME = 30.000s
N/A,LOOP,END LOOP_ID : LOOP_1,
5,LOOP,LOOP_ID: LOOP_2 LOOP_MODE: COUNTER COUNTER: 1 ,COUNTER > 10 then NEXT_STEP,
6,CC,I: 2375.0µA I_RANGE_MODE: FIX I_RANGE: 10.000mA,TIME > 2.0000h then NEXT_STEP U > 4.2000V then NEXT_STEP,DELTA_TIME = 10.000s
7,CC,I: -2375.0µA I_RANGE_MODE: FIX I_RANGE: 10.000mA,TIME > 2.0000h then NEXT_STEP U < 2.4000V then NEXT_STEP,DELTA_TIME = 10.000s
N/A,LOOP,END LOOP_ID : LOOP_2,
8,LOOP,LOOP_ID: LOOP_3 LOOP_MODE: COUNTER COUNTER: 1 ,COUNTER > 10 then NEXT_STEP,
9,CC,I: 4750.0µA I_RANGE_MODE: FIX I_RANGE: 10.000mA,TIME > 1.0000h then NEXT_STEP U > 4.2000V then NEXT_STEP,DELTA_TIME = 5.0000s
10,CC,I: -4750.0µA I_RANGE_MODE: FIX I_RANGE: 10.000mA,TIME > 1.0000h then NEXT_STEP U < 2.4000V then NEXT_STEP,DELTA_TIME = 5.0000s
N/A,LOOP,END LOOP_ID : LOOP_3,
 - no user variable
 - safety limits (after a time of 10.000ms):
  - U > 4.7000V then SAFETY_STOP

DUT Type:
 - name: Default Device Under Test
 - electrolyte: N/A
 - electrode material: N/A
 - description: N/A
 - tags: N/A
 - nominal capacity: N/A
 - maximum voltage: N/A
 - nominal voltage: N/A
 - minimum voltage: N/A
 - nominal energy: N/A
 - maximum discharge current: N/A
 - maximum charge current: N/A
 - mass: N/A
 - volume: N/A
 - surface area: N/A
 - characteristic mass: N/A
 - mass of active material: N/A
 - x: N/A
 - Molecular weight of active material at x=0: N/A
 - Acquisition started at x0=: N/A
 - Intercalated ion molecular weight of active material at x=0: N/A
 - Number of electrons transferred per intercalated ions: N/A

Test Run:
  - name: EC2_Group3_DS
  - tags: N/A
  - creator: Labor Labor
  - batch number: N/A
  - started on: 2025-09-16 10:23:18.671817
  - finished on: 2025-09-16 21:51:28.041441

Dut Run:
  - DUT Name: N/A
  - Comment: N/A

Instrument:
  - channel: A.7
  - model: BCS-905
  - serial number: 0729

System version: 3.0.0-9
System address: 10.128.128.50

Time /s,Step,Task,Cycle number,Loop 1 number,Loop 2 number,Loop 3 number,Loop 4 number,U /V,I /A,P /W,Q /Ah,Q charge /Ah,Q discharge /Ah,Capacity /Ah,Energy /Wh,Energy charge /Wh,Energy discharge /Wh,Temperature /CelsiusDegrees,I Range /A,Phase,Frequency /Hz,Ua /V,Ia /A,Impedance module /Ohms,Impedance phase /rad,Real impedance /Ohms,- Imaginary impedance /Ohms,Admittance module /Ohms,Admittance phase /rad,Real admittance /Ohms,Imaginary admittance /Ohms,@Var1,@Var2,@Var3,@Var4,@Var5,@Var6,@Var7,@Var8,@Var9,@Var10,Date Time /ns,Duration (step) /s,Umin (step) /V,Umax (step) /V,Umean (step) /V,Ubegin (step) /V,Uend (step) /V,Imin (step) /A,Imax (step) /A,Imean (step) /A,Ibegin (step) /A,Iend (step) /A,Q (step) /Ah,Q charge (step) /Ah,Q discharge (step) /Ah,Energy (step) /Wh,Energy charge (step) /Wh,Energy discharge (step) /Wh,Pmin (step) /W,Pmax (step) /W,Rdc (step) /Ohms,Rac (step) /Ohms,Counter value (loop),Loop ID (loop),List value (loop),Duration (loop) /s,Q (loop) /Ah,Q charge (loop) /Ah,Q discharge (loop) /Ah,Energy (loop) /Wh,Energy charge (loop) /Wh,Energy discharge (loop) /Wh,Duration (cycle) /s,Q (cycle) /Ah,Q charge (cycle) /Ah,Q discharge (cycle) /Ah,Efficiency (cycle) /none,Energy (cycle) /Wh,Energy charge (cycle) /Wh,Energy discharge (cycle) /Wh
27737.063,task_3,CC,8,8,,,,3.814300298690796,0.00023776874877512455,0.0009069214094722944,0.0003410612874560886,0.00016446030802196927,0.0,0.00016446030802196927,0.001356777615017361,0.0006244872013727823,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758045935.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27767.063,task_3,CC,8,8,,,,3.8750927448272705,0.00023705686908215284,0.0009186173534917186,0.00034304274453057185,0.00016644179821014403,0.0,0.00016644179821014403,0.0013643802536858452,0.0006320898400412665,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758045965.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27797.063,task_3,CC,8,8,,,,3.7736995220184326,0.00023784609220456332,0.0008975596844663127,0.00034502416849136353,0.00016842320561408997,0.0,0.00016842320561408997,0.0013719455401102702,0.0006396551264656915,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758045995.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27827.063,task_3,CC,8,8,,,,3.903292655944824,0.00023791396233718842,0.0009286478219374811,0.0003470055924521552,0.0001704046130180359,0.0,0.0001704046130180359,0.0013795269860161674,0.0006472364399168226,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758046025.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27857.063,task_3,CC,8,8,,,,3.7263996601104736,0.00023793289437890053,0.0008866330567426361,0.00034898704952663847,0.00017238610320621065,0.0,0.00017238610320621065,0.001387169361114502,0.000654878815015157,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758046055.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27887.063,task_3,CC,8,8,,,,3.8166449069976807,0.00023768034589011222,0.0009071414816349439,0.0003509685066011217,0.0001743675602806939,0.0,0.0001743675602806939,0.0013946512010362413,0.0006623606549368965,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758046085.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27917.063,task_3,CC,8,8,,,,3.8733808994293213,0.00023783740471117198,0.0009212348605780948,0.0003529499967892965,0.00017634903391202292,0.0,0.00017634903391202292,0.0014022278785705566,0.0006699373324712117,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758046115.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27947.063,task_3,CC,8,8,,,,3.8976950645446777,0.00023776952002663165,0.0009267530847069591,0.00035493142075008815,0.0001783304578728146,0.0,0.0001783304578728146,0.0014098672072092693,0.0006775767273373074,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758046145.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27977.063,task_3,CC,8,8,,,,3.8528201580047607,0.00023768983373884112,0.0009157761827818071,0.0003569128115971883,0.00018031186527676054,0.0,0.00018031186527676054,0.0014175362057156032,0.0006852457258436415,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758046175.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28007.063,task_3,CC,8,8,,,,3.827684164047241,0.00023732046247459948,0.000908387776018392,0.00035889426867167156,0.00018229330579439798,0.0,0.00018229330579439798,0.0014251375198364258,0.0006928471061918471,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758046205.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28037.063,task_3,CC,8,8,,,,3.8262484073638916,0.0002369432186242193,0.0009066036128965935,0.00036087569263246324,0.00018427472975518969,0.0,0.00018427472975518969,0.0014327397611406114,0.0007004492812686497,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758046235.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28067.063,task_3,CC,8,8,,,,3.8092122077941895,0.0002378744975430891,0.0009061144399640439,0.00036285718282063804,0.0001862562033865187,0.0,0.0001862562033865187,0.0014403079615698921,0.0007080174816979303,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758046265.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28097.063,task_3,CC,8,8,,,,3.846376895904541,0.00023805839009582996,0.0009156622915408308,0.00036483863989512124,0.00018823766046100192,0.0,0.00018823766046100192,0.0014479653040568034,0.0007156748241848416,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758046295.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28127.063,task_3,CC,8,8,,,,3.849541664123535,0.00023800236522220075,0.0009162000210828081,0.0003668200307422214,0.00019021906786494784,0.0,0.00019021906786494784,0.0014556325806511772,0.0007233420345518324,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758046325.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28157.063,task_3,CC,8,8,,,,3.8382515907287598,0.00023790528939571232,0.0009131403554658787,0.00036880148781670466,0.0001922005083825853,0.0,0.0001922005083825853,0.0014632570743560792,0.0007309665944841173,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758046355.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28187.063,task_3,CC,8,8,,,,3.8582286834716797,0.00023759511532261968,0.0009166962889904928,0.00037078291177749633,0.00019418194890022278,0.0,0.00019418194890022278,0.0014709137545691597,0.0007386232746971978,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758046385.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28217.063,task_3,CC,8,8,,,,3.8732640743255615,0.00023971102200448513,0.0009284640897498364,0.000372764335738288,0.00019616337286101448,0.0,0.00019616337286101448,0.001478575070699056,0.0007462845245997111,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758046415.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28247.063,task_3,CC,8,8,,,,3.8585898876190186,0.0002387442218605429,0.0009212160401985622,0.00037474575969907974,0.00019814479682180616,0.0,0.00019814479682180616,0.0014862081739637587,0.00075391776031918,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758046445.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28277.063,task_3,CC,8,8,,,,3.8126988410949707,0.00023819334455765784,0.0009081594887515171,0.0003767271836598714,0.00020012622078259787,0.0,0.00020012622078259787,0.0014937962426079645,0.0007615057627360026,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758046475.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28307.063,task_3,CC,8,8,,,,3.783785820007324,0.0002374743635300547,0.0008985521293402854,0.00037870864073435463,0.0002021076778570811,0.0,0.0002021076778570811,0.0015013922585381402,0.0007691017786661784,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758046505.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28337.063,task_3,CC,8,8,,,,3.8114051818847656,0.00023646888439543545,0.0009012787313392723,0.00038069003158145483,0.00020408905214733549,0.0,0.00020408905214733549,0.0015089268154568143,0.0007766362693574693,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758046535.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28367.063,task_3,CC,8,8,,,,3.8459603786468506,0.0002382477978244424,0.0009162915907326707,0.00038267148865593804,0.00020607050922181872,0.0,0.00020607050922181872,0.0015164865387810602,0.0007841959926817153,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758046565.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28397.063,task_3,CC,8,8,,,,3.8630785942077637,0.0002372936432948336,0.0009166839939538443,0.0003846529126167297,0.00020805194973945616,0.0,0.00020805194973945616,0.001524120701683892,0.0007918302218119304,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758046595.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28427.063,task_3,CC,8,8,,,,3.8546488285064697,0.000237657455727458,0.0009160860333056742,0.00038663433657752145,0.00021003337370024787,0.0,0.00021003337370024787,0.001531766520606147,0.000799475974506802,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758046625.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28457.063,task_3,CC,8,8,,,,3.8531041145324707,0.00023787133977748454,0.000916543038025977,0.00038861579365200466,0.00021201481421788534,0.0,0.00021201481421788534,0.0015394148561689589,0.000807124376296997,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758046655.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28487.063,task_3,CC,8,8,,,,3.8511571884155273,0.0002381641388637945,0.0009172075354080961,0.0003905972507264879,0.00021399627129236858,0.0,0.00021399627129236858,0.00154704835679796,0.0008147578769259982,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758046685.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28517.063,task_3,CC,8,8,,,,3.894282579421997,0.00023773479915689677,0.0009258064868790904,0.0003925786415735881,0.00021597769525316026,0.0,0.00021597769525316026,0.0015546925862630209,0.000822402040163676,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758046715.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28547.063,task_3,CC,8,8,,,,3.852766513824463,0.00023764326761011034,0.0009155840236840587,0.0003945601317617628,0.00021795916888448928,0.0,0.00021795916888448928,0.0015623585383097332,0.0008300681246651544,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758046745.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28577.063,task_3,CC,8,8,,,,3.8335862159729004,0.00023780898482073098,0.000911661246243263,0.0003965415888362461,0.00021994062595897252,0.0,0.00021994062595897252,0.0015700002511342367,0.0008377097712622748,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758046775.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28607.063,task_3,CC,8,8,,,,3.806684732437134,0.00023775058798491955,0.0009050415334101447,0.0003985230459107293,0.00022192208303345576,0.0,0.00022192208303345576,0.0015775986512502034,0.0008453081713782417,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758046805.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28637.063,task_3,CC,8,8,,,,3.8191754817962646,0.00023774191504344344,0.0009079780929292097,0.00040050450298521255,0.00022390354010793896,0.0,0.00022390354010793896,0.0015851513544718424,0.0008528608083724975,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758046835.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28667.063,task_3,CC,8,8,,,,3.793119430541992,0.00023776006128173321,0.0009018523082545971,0.00040248596005969576,0.0002258849971824222,0.0,0.0002258849971824222,0.0015927067067888047,0.000860416226916843,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758046865.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28697.063,task_3,CC,8,8,,,,3.793890953063965,0.00023783424694556743,0.0009023171978155692,0.00040446745024787055,0.00022786647081375123,0.0,0.00022786647081375123,0.0016002162297566731,0.0008679258161120944,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758046895.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28727.063,task_3,CC,8,8,,,,3.7840683460235596,0.00023804181546438485,0.0009007664989287602,0.00040644890732235376,0.00022984794444508023,0.0,0.00022984794444508023,0.0016077597935994466,0.000875469379954868,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758046925.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28757.063,task_3,CC,8,8,,,,3.841771364212036,0.00023781057097949088,0.0009136138416959219,0.000408430364396837,0.00023182941807640923,0.0,0.00023182941807640923,0.0016153285238477918,0.0008830381102032131,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758046955.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28787.063,task_3,CC,8,8,,,,3.8015129566192627,0.00023780189803801477,0.000904006996500166,0.00041041188769870335,0.000233810908264584,0.0,0.000233810908264584,0.0016228532791137695,0.0008905628654691908,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758046985.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28817.063,task_3,CC,8,8,,,,3.7858383655548096,0.00023788397083990276,0.0009005902633562254,0.000412393311659495,0.00023579234878222147,0.0,0.00023579234878222147,0.0016303568416171604,0.0008980663617451986,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758047015.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28847.063,task_3,CC,8,8,,,,3.8074452877044678,0.00023771428095642477,0.0009050841188475954,0.0004143748018476698,0.00023777383897039626,0.0,0.00023777383897039626,0.0016378650400373672,0.0009055745601654053,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758047045.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28877.063,task_3,CC,8,8,,,,3.7814619541168213,0.00023775927547831088,0.0008990776544596131,0.00041635625892215303,0.0002397552960448795,0.0,0.0002397552960448795,0.0016453692648145887,0.0009130787187152439,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758047075.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28907.063,task_3,CC,8,8,,,,3.7485475540161133,0.00023758801398798823,0.0008906099686982194,0.0004183377159966363,0.00024173675311936274,0.0,0.00024173675311936274,0.0016528593169318306,0.0009205687708324856,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758047105.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28937.063,task_3,CC,8,8,,,,3.7346651554107666,0.00023771112319082022,0.0008877714488343125,0.0004203191730711195,0.00024371821019384597,0.0,0.00024371821019384597,0.001660351488325331,0.0009280610746807522,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758047135.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28967.063,task_3,CC,8,8,,,,3.723550319671631,0.0002377024502493441,0.0008850970346126752,0.00042230063014560276,0.0002456996672683292,0.0,0.0002456996672683292,0.0016677673657735188,0.0009354769521289401,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758047165.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28997.063,task_3,CC,8,8,,,,3.6916346549987793,0.0002377616474404931,0.0008777291373209262,0.00042428208722008597,0.00024768112434281244,0.0,0.00024768112434281244,0.0016751084062788222,0.0009428179264068604,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758047195.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29027.063,task_3,CC,8,8,,,,3.6707143783569336,0.0002378026838414371,0.0008729057307886312,0.00042626354429456924,0.00024966259797414144,0.0,0.00024966259797414144,0.001682405471801758,0.0009501150581571791,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758047225.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29057.063,task_3,CC,8,8,,,,3.677687883377075,0.00023782083007972687,0.0008746307851988898,0.00042824500136905244,0.00025164405504862465,0.0,0.00025164405504862465,0.001689668231540256,0.0009573777516682943,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758047255.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29087.063,task_3,CC,8,8,,,,3.6787195205688477,0.00023778137983754277,0.0008747310036361644,0.00043022649155722724,0.00025362552867995365,0.0,0.00025362552867995365,0.001696939468383789,0.0009646490547392104,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758047285.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29117.063,task_3,CC,8,8,,,,3.613954544067383,0.00023775531735736877,0.0008592369095398456,0.0004322079155180189,0.0002556069691975911,0.0,0.0002556069691975911,0.0017041826248168945,0.0009718920787175496,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758047315.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29147.063,task_3,CC,8,8,,,,3.634247064590454,0.0002378232020419091,0.0008643082739123106,0.0004341893725925022,0.0002575884097152286,0.0,0.0002575884097152286,0.0017113909456464979,0.0009791004657745362,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758047345.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29177.063,task_3,CC,8,8,,,,3.615819215774536,0.00023777504975441843,0.0008597515939337726,0.0004361708296669854,0.00025956986678971186,0.0,0.00025956986678971186,0.0017185664176940917,0.00098627593782213,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758047375.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29207.063,task_3,CC,8,8,,,,3.6157217025756836,0.0002377742639509961,0.0008597255664815756,0.0004381522536277771,0.00026155129075050354,0.0,0.00026155129075050354,0.0017257146040598552,0.0009934241241878934,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758047405.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29237.063,task_3,CC,8,8,,,,3.5710928440093994,0.00023783899086993188,0.0008493451183220306,0.0004401336775885688,0.000263532731268141,0.0,0.000263532731268141,0.0017327933841281467,0.001000502970483568,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758047435.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29267.063,task_3,CC,8,8,,,,3.638082504272461,0.00023778925242368132,0.0008650969189466229,0.000442115134663052,0.0002655141883426242,0.0,0.0002655141883426242,0.0017399093839857314,0.0010076188378863864,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758047465.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29297.063,task_3,CC,8,8,,,,3.58968448638916,0.00023774744477123022,0.0008534383141739488,0.00044409659173753527,0.0002674956454171075,0.0,0.0002674956454171075,0.0017470031314425999,0.0010147125853432548,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758047495.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29327.063,task_3,CC,8,8,,,,3.559682846069336,0.00023778768081683666,0.0008464487284103039,0.0004460780488120185,0.0002694771024915907,0.0,0.0002694771024915907,0.001754074494043986,0.0010217840141720242,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758047525.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29357.063,task_3,CC,8,8,,,,3.5881431102752686,0.000237665357417427,0.0008527773147684499,0.00044805950588650174,0.00027145855956607395,0.0,0.00027145855956607395,0.0017611160543229845,0.0010288255744510227,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758047555.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29387.063,task_3,CC,8,8,,,,3.5834906101226807,0.0002377821656409651,0.0008520901578290344,0.00045004096296098495,0.00027344001664055716,0.0,0.00027344001664055716,0.0017681978808508979,0.001035907400978936,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758047585.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29417.063,task_3,CC,8,8,,,,3.6351983547210693,0.00023776321904733777,0.0008643164626940675,0.00045202245314915975,0.00027542149027188616,0.0,0.00027542149027188616,0.0017753415637546115,0.0010430511501100328,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758047615.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29447.063,task_3,CC,8,8,,,,3.711507558822632,0.00023782400239724666,0.0008826855825668327,0.000454003910223643,0.0002774029473463694,0.0,0.0002774029473463694,0.0017825476328531902,0.0010502572192086113,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758047645.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29477.063,task_3,CC,8,8,,,,3.6416938304901123,0.00023775295994710177,0.0008658234874201233,0.00045598540041181775,0.00027938442097769843,0.0,0.00027938442097769843,0.0017897510528564454,0.0010574605067571003,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758047675.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29507.063,task_3,CC,8,8,,,,3.6488630771636963,0.00023780584160704166,0.0008677209549737726,0.0004579667912589179,0.0002813658449384901,0.0,0.0002813658449384901,0.001797013415230645,0.0010647229353586832,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758047705.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29537.063,task_3,CC,8,8,,,,3.6051650047302246,0.0002378602948738262,0.0008575256110939303,0.00045994824833340116,0.00028334730201297337,0.0,0.00028334730201297337,0.0018041517999437121,0.0010718613862991332,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758047735.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29567.063,task_3,CC,8,8,,,,3.6061322689056396,0.00023775453155394644,0.0008573742883152304,0.00046192970540788437,0.0002853287590874566,0.0,0.0002853287590874566,0.001811290317111545,0.0010789999034669664,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758047765.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29597.063,task_3,CC,8,8,,,,3.667738676071167,0.00023779793991707265,0.000872180701323895,0.00046391116248236763,0.0002873101830482483,0.0,0.0002873101830482483,0.0018184842003716364,0.0010861937867270575,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758047795.062995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
