Header line count: 79
Export version: 3.12
User:
 - name: Labor Labor
 - login: Labor
 - email: N/A

Project:
 - name: Practical Course EC2 SoSe25
 - tags: N/A
 - creator: Labor Labor

Test Plan:
 - name: CoinCell_Cycling_SoSe25
 - tags: N/A
 - creator: Labor Labor
 - tasks:
Step,Type,Control Parameters,Limits,Record Conditions
1,REST,,TIME > 6.0000h then NEXT_STEP,DELTA_TIME = 30.000s
2,LOOP,LOOP_ID: LOOP_1 LOOP_MODE: COUNTER COUNTER: 1 ,COUNTER > 10 then NEXT_STEP,
3,CC,I: 237.50µA I_RANGE_MODE: FIX I_RANGE: 1.0000mA,TIME > 12.000h then NEXT_STEP U > 4.2000V then NEXT_STEP,DELTA_TIME = 30.000s
4,CC,I: -237.50µA I_RANGE_MODE: FIX I_RANGE: 1.0000mA,TIME > 12.000h then NEXT_STEP U < 2.4000V then NEXT_STEP,DELTA_TIME = 30.000s
N/A,LOOP,END LOOP_ID : LOOP_1,
5,LOOP,LOOP_ID: LOOP_2 LOOP_MODE: COUNTER COUNTER: 1 ,COUNTER > 10 then NEXT_STEP,
6,CC,I: 2375.0µA I_RANGE_MODE: FIX I_RANGE: 10.000mA,TIME > 2.0000h then NEXT_STEP U > 4.2000V then NEXT_STEP,DELTA_TIME = 10.000s
7,CC,I: -2375.0µA I_RANGE_MODE: FIX I_RANGE: 10.000mA,TIME > 2.0000h then NEXT_STEP U < 2.4000V then NEXT_STEP,DELTA_TIME = 10.000s
N/A,LOOP,END LOOP_ID : LOOP_2,
8,LOOP,LOOP_ID: LOOP_3 LOOP_MODE: COUNTER COUNTER: 1 ,COUNTER > 10 then NEXT_STEP,
9,CC,I: 4750.0µA I_RANGE_MODE: FIX I_RANGE: 10.000mA,TIME > 1.0000h then NEXT_STEP U > 4.2000V then NEXT_STEP,DELTA_TIME = 5.0000s
10,CC,I: -4750.0µA I_RANGE_MODE: FIX I_RANGE: 10.000mA,TIME > 1.0000h then NEXT_STEP U < 2.4000V then NEXT_STEP,DELTA_TIME = 5.0000s
N/A,LOOP,END LOOP_ID : LOOP_3,
 - no user variable
 - safety limits (after a time of 10.000ms):
  - U > 4.7000V then SAFETY_STOP

DUT Type:
 - name: Default Device Under Test
 - electrolyte: N/A
 - electrode material: N/A
 - description: N/A
 - tags: N/A
 - nominal capacity: N/A
 - maximum voltage: N/A
 - nominal voltage: N/A
 - minimum voltage: N/A
 - nominal energy: N/A
 - maximum discharge current: N/A
 - maximum charge current: N/A
 - mass: N/A
 - volume: N/A
 - surface area: N/A
 - characteristic mass: N/A
 - mass of active material: N/A
 - x: N/A
 - Molecular weight of active material at x=0: N/A
 - Acquisition started at x0=: N/A
 - Intercalated ion molecular weight of active material at x=0: N/A
 - Number of electrons transferred per intercalated ions: N/A

Test Run:
  - name: EC2_Group3_FZ
  - tags: N/A
  - creator: Labor Labor
  - batch number: N/A
  - started on: 2025-09-16 10:22:58.181835
  - finished on: 2025-09-16 19:54:16.281334

Dut Run:
  - DUT Name: N/A
  - Comment: N/A

Instrument:
  - channel: A.6
  - model: BCS-905
  - serial number: 0729

System version: 3.0.0-9
System address: 10.128.128.50

Time /s,Step,Task,Cycle number,Loop 1 number,Loop 2 number,Loop 3 number,Loop 4 number,U /V,I /A,P /W,Q /Ah,Q charge /Ah,Q discharge /Ah,Capacity /Ah,Energy /Wh,Energy charge /Wh,Energy discharge /Wh,Temperature /CelsiusDegrees,I Range /A,Phase,Frequency /Hz,Ua /V,Ia /A,Impedance module /Ohms,Impedance phase /rad,Real impedance /Ohms,- Imaginary impedance /Ohms,Admittance module /Ohms,Admittance phase /rad,Real admittance /Ohms,Imaginary admittance /Ohms,@Var1,@Var2,@Var3,@Var4,@Var5,@Var6,@Var7,@Var8,@Var9,@Var10,Date Time /ns,Duration (step) /s,Umin (step) /V,Umax (step) /V,Umean (step) /V,Ubegin (step) /V,Uend (step) /V,Imin (step) /A,Imax (step) /A,Imean (step) /A,Ibegin (step) /A,Iend (step) /A,Q (step) /Ah,Q charge (step) /Ah,Q discharge (step) /Ah,Energy (step) /Wh,Energy charge (step) /Wh,Energy discharge (step) /Wh,Pmin (step) /W,Pmax (step) /W,Rdc (step) /Ohms,Rac (step) /Ohms,Counter value (loop),Loop ID (loop),List value (loop),Duration (loop) /s,Q (loop) /Ah,Q charge (loop) /Ah,Q discharge (loop) /Ah,Energy (loop) /Wh,Energy charge (loop) /Wh,Energy discharge (loop) /Wh,Duration (cycle) /s,Q (cycle) /Ah,Q charge (cycle) /Ah,Q discharge (cycle) /Ah,Efficiency (cycle) /none,Energy (cycle) /Wh,Energy charge (cycle) /Wh,Energy discharge (cycle) /Wh
25954.913,task_3,CC,3,3,,,,3.659132480621338,0.00023765141668263823,0.0008695980178491172,0.00014485437009069654,1.9805144984275104e-06,0.0,1.9805144984275104e-06,0.0006086954143312242,7.052198569807741e-06,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758044131.9129949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25984.913,task_3,CC,3,3,,,,3.7227861881256104,0.0002376301126787439,0.0008846461013631603,0.00014683488342497083,3.961026927249299e-06,0.0,3.961026927249299e-06,0.0006160110897488064,1.4367904514074326e-05,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758044161.9129949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26014.913,task_3,CC,3,3,,,,3.765888214111328,0.0002376861375523731,0.0008950994240661259,0.00014881538020239935,5.94151620235708e-06,0.0,5.94151620235708e-06,0.0006234286228815715,2.1785452134079402e-05,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758044191.9129949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26044.913,task_3,CC,3,3,,,,3.8006014823913574,0.0002376506308792159,0.0009032153400107892,0.0001507958604229821,7.922006770968438e-06,0.0,7.922006770968438e-06,0.0006309222512774997,2.927908053000768e-05,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758044221.9129949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26074.913,task_3,CC,3,3,,,,3.830674648284912,0.00023771139967720956,0.0009105950323518089,0.0001527763737572564,9.902517000834147e-06,0.0,9.902517000834147e-06,0.0006384797228707207,3.6836560401651595e-05,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758044251.9129949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26104.913,task_3,CC,3,3,,,,3.8579914569854736,0.00023768299433868378,0.0009169789616293687,0.00015475687053468493,1.1883006534642644e-05,0.0,1.1883006534642644e-05,0.0006460938188764784,4.445061087608338e-05,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758044281.9129949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26134.913,task_3,CC,3,3,,,,3.8833835124969482,0.00023762618366163224,0.0009227936037691543,0.0001567373341984219,1.3863478476802508e-05,0.0,1.3863478476802508e-05,0.0006537598371505738,5.211665398544735e-05,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758044311.9129949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26164.913,task_3,CC,3,3,,,,3.907393455505371,0.00023762224009260535,0.0009284835858203722,0.00015871781441900465,1.5843959732188118e-05,0.0,1.5843959732188118e-05,0.0006614747312333848,5.983155220746994e-05,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758044341.9129949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26194.913,task_3,CC,3,3,,,,3.9304251670837402,0.00023769325343891978,0.0009342355453623441,0.00016069827808274162,1.782442546553082e-05,0.0,1.782442546553082e-05,0.0006692361169391208,6.759293377399445e-05,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758044371.9129949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26224.913,task_3,CC,3,3,,,,3.95267915725708,0.00023768455139361322,0.0009394907722955342,0.00016267877486017014,1.980492224295934e-05,0.0,1.980492224295934e-05,0.0006770425372653537,7.539931270811293e-05,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758044401.9129949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26254.913,task_3,CC,3,3,,,,3.9742908477783203,0.00023760409385431558,0.0009443077755998674,0.0001646592550807529,2.1785396254724927e-05,0.0,2.1785396254724927e-05,0.0006848922040727404,8.324902918603685e-05,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758044431.9129949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26284.913,task_3,CC,3,3,,,,3.9955193996429443,0.00023766169033478945,0.0009495818942845853,0.00016663973530133566,2.3765880614519118e-05,0.0,2.3765880614519118e-05,0.0006927843888600668,9.114116430282593e-05,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758044461.9129949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26314.913,task_3,CC,3,3,,,,4.016077041625977,0.000237656946410425,0.0009544486062618429,0.0001686202155219184,2.574636497431331e-05,0.0,2.574636497431331e-05,0.0007007178995344374,9.907468325561948e-05,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758044491.9129949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26344.913,task_3,CC,3,3,,,,4.036468029022217,0.0002376277552684769,0.0009591768369495227,0.00017060069574250115,2.772684312529034e-05,0.0,2.772684312529034e-05,0.0007086919413672553,0.0001070487250884374,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758044521.9129949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26374.913,task_3,CC,3,3,,,,4.0562591552734375,0.00023767352104187012,0.0009640653956921597,0.00017258119251992968,2.9707341972324582e-05,0.0,2.9707341972324582e-05,0.0007167057858573066,0.00011506261924902598,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758044551.9129949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26404.913,task_3,CC,3,3,,,,4.075822830200195,0.00023767667880747467,0.0009687280336896642,0.0001745616727405124,3.168781805369589e-05,0.0,3.168781805369589e-05,0.0007247585720486111,0.00012311538888348474,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758044581.9129949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26434.913,task_3,CC,3,3,,,,4.094829559326172,0.0002376380143687129,0.0009730871656565832,0.00017654215296109517,3.366830034388436e-05,0.0,3.366830034388436e-05,0.000732849571439955,0.00013120636343955995,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758044611.9129949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26464.913,task_3,CC,3,3,,,,4.113432884216309,0.00023765300284139812,0.0009775696769205588,0.00017852266629536946,3.564880539973577e-05,0.0,3.564880539973577e-05,0.0007409777906205919,0.0001393346322907342,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758044641.9129949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26494.913,task_3,CC,3,3,,,,4.131641387939453,0.00023764825891703367,0.0009818773823133675,0.00018050312995910645,3.762927734189563e-05,0.0,3.762927734189563e-05,0.0007491423686345418,0.00014749919374783835,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758044671.9129949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26524.913,task_3,CC,3,3,,,,4.149550437927246,0.00023769561084918678,0.0009863299260926273,0.00018248362673653498,3.960976998011271e-05,0.0,3.960976998011271e-05,0.0007573428418901232,0.00015569963388972812,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758044701.9129949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26554.913,task_3,CC,3,3,,,,4.1673078536987305,0.00023772165877744555,0.0009906593356175386,0.0001844641069571177,4.15902543399069e-05,0.0,4.15902543399069e-05,0.000765578481886122,0.00016393530699941846,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758044731.9129949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26584.913,task_3,CC,3,3,,,,4.184971809387207,0.00023764038633089513,0.000994518317566681,0.00018644458717770047,4.3570726282066766e-05,0.0,4.3570726282066766e-05,0.0007738492886225383,0.0001722060806221432,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758044761.9129949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26610.118,task_3,CC,3,3,,,,4.199939727783203,0.000237646687310189,0.0009981017632101352,0.00018810851706398859,4.523466858598921e-05,0.0,4.523466858598921e-05,0.0007808252837922838,0.0001791821089055803,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758044787.1179948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26610.125,task_4,CC,3,3,,,,3.8861966133117676,-0.00023358587350230664,-0.000907760630522135,0.0001881084508366055,0.0,6.488496653547473e-11,6.488496653547473e-11,0.0007808250188827514,0.0,2.5215574813349427e-10,,0.001,DISCHARGE,,,,,,,,,,,,,,,,,,,,,,1758044787.1249948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26640.125,task_4,CC,3,3,,,,3.0849528312683105,-0.00023740965116303414,-0.0007323975755258241,0.00018613000710805257,0.0,1.978514224497808e-06,1.978514224497808e-06,0.0007745762666066488,0.0,6.248996489577823e-06,,0.001,DISCHARGE,,,,,,,,,,,,,,,,,,,,,,1758044817.1249948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26670.125,task_4,CC,3,3,,,,3.0055551528930664,-0.0002373544266447425,-0.0007133818200640851,0.00018415151370896232,0.0,3.957001026719808e-06,3.957001026719808e-06,0.0007685563961664835,0.0,1.2268878312574492e-05,,0.001,DISCHARGE,,,,,,,,,,,,,,,,,,,,,,1758044847.1249948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26700.125,task_4,CC,3,3,,,,2.94747257232666,-0.00023737965966574848,-0.0006996700360930308,0.00018217305342356363,0.0,5.9354662274320924e-06,5.9354662274320924e-06,0.0007626699739032321,0.0,1.815531195865737e-05,,0.001,DISCHARGE,,,,,,,,,,,,,,,,,,,,,,1758044877.1249948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26730.125,task_4,CC,3,3,,,,2.899656057357788,-0.00023737651645205915,-0.000688310253804704,0.0001801945600244734,0.0,7.913950313296583e-06,7.913950313296583e-06,0.0007568867339028252,0.0,2.393851884537273e-05,,0.001,DISCHARGE,,,,,,,,,,,,,,,,,,,,,,1758044907.1249948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26760.125,task_4,CC,3,3,,,,2.856396198272705,-0.00023743016936350614,-0.0006781946331251634,0.0001782160997390747,0.0,9.89241422050529e-06,9.89241422050529e-06,0.0007511932320064968,0.0,2.963206006420983e-05,,0.001,DISCHARGE,,,,,,,,,,,,,,,,,,,,,,1758044937.1249948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26790.125,task_4,CC,3,3,,,,2.8155155181884766,-0.00023742779740132391,-0.0006684816480327371,0.00017623762289683024,0.0,1.187089727156692e-05,1.187089727156692e-05,0.0007455826467937894,0.0,3.524266597297457e-05,,0.001,DISCHARGE,,,,,,,,,,,,,,,,,,,,,,1758044967.1249948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26820.125,task_4,CC,3,3,,,,2.7759745121002197,-0.00023741832410451025,-0.0006590672164196697,0.00017425911294089423,0.0,1.3849404123094347e-05,1.3849404123094347e-05,0.0007400514019860161,0.0,4.07738983631134e-05,,0.001,DISCHARGE,,,,,,,,,,,,,,,,,,,,,,1758044997.1249948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26850.125,task_4,CC,3,3,,,,2.737212657928467,-0.00023737728770356625,-0.0006497521166069289,0.00017228065265549554,0.0,1.5827871652113067e-05,1.5827871652113067e-05,0.000734597643216451,0.0,4.6227648854255674e-05,,0.001,DISCHARGE,,,,,,,,,,,,,,,,,,,,,,1758045027.1249948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26880.125,task_4,CC,3,3,,,,2.6987838745117188,-0.00023746014630887657,-0.0006408536136975895,0.0001703021592564053,0.0,1.7806359877189e-05,1.7806359877189e-05,0.0007292201783921983,0.0,5.160509298245112e-05,,0.001,DISCHARGE,,,,,,,,,,,,,,,,,,,,,,1758045057.1249948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26910.125,task_4,CC,3,3,,,,2.660733699798584,-0.00023739071912132204,-0.0006316334863855216,0.00016832366585731507,0.0,1.9784844997856353e-05,1.9784844997856353e-05,0.0007239184114668104,0.0,5.690688888231913e-05,,0.001,DISCHARGE,,,,,,,,,,,,,,,,,,,,,,1758045087.1249948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26940.125,task_4,CC,3,3,,,,2.622953414916992,-0.0002374404139118269,-0.0006227951445093305,0.00016634518901507058,0.0,2.1763332188129426e-05,2.1763332188129426e-05,0.0007186916139390733,0.0,6.213368227084478e-05,,0.001,DISCHARGE,,,,,,,,,,,,,,,,,,,,,,1758045117.1249948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26970.125,task_4,CC,3,3,,,,2.585376501083374,-0.0002374499017605558,-0.0006138973961962967,0.00016436669561598036,0.0,2.3741829726431105e-05,2.3741829726431105e-05,0.0007135393884446885,0.0,6.728591190444099e-05,,0.001,DISCHARGE,,,,,,,,,,,,,,,,,,,,,,1758045147.1249948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27000.125,task_4,CC,3,3,,,,2.5486721992492676,-0.00023735599825158715,-0.0006049426340688779,0.0001623882187737359,0.0,2.5720298290252685e-05,2.5720298290252685e-05,0.0007084607415729099,0.0,7.236455877621969e-05,,0.001,DISCHARGE,,,,,,,,,,,,,,,,,,,,,,1758045177.1249948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27030.125,task_4,CC,3,3,,,,2.5118463039398193,-0.0002374254254391417,-0.0005963761773506472,0.0001604097088177999,0.0,2.769880617658297e-05,2.769880617658297e-05,0.0007034546136856079,0.0,7.737064527140723e-05,,0.001,DISCHARGE,,,,,,,,,,,,,,,,,,,,,,1758045207.1249948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27060.125,task_4,CC,3,3,,,,2.4751498699188232,-0.00023736625735182315,-0.000587517061007483,0.00015843121541870965,0.0,2.9677305784490374e-05,2.9677305784490374e-05,0.000698521269692315,0.0,8.230402237839169e-05,,0.001,DISCHARGE,,,,,,,,,,,,,,,,,,,,,,1758045237.1249948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27090.125,task_4,CC,3,3,,,,2.4386045932769775,-0.00023744278587400913,-0.0005790290682728405,0.0001564527385764652,0.0,3.165577641791768e-05,3.165577641791768e-05,0.0006936603784561158,0.0,8.716490533616807e-05,,0.001,DISCHARGE,,,,,,,,,,,,,,,,,,,,,,1758045267.1249948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27120.125,task_4,CC,3,3,,,,2.4020345211029053,-0.00023741360928397626,-0.0005702756852797482,0.00015447424517737494,0.0,3.363426774740219e-05,3.363426774740219e-05,0.0006888718075222439,0.0,9.195349282688564e-05,,0.001,DISCHARGE,,,,,,,,,,,,,,,,,,,,,,1758045297.1249948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27121.748,task_4,CC,3,3,,,,2.4000415802001953,-0.00023741596669424325,-0.0005698081918696085,0.00015436720516946582,0.0,3.374130568570561e-05,3.374130568570561e-05,0.0006886147790484958,0.0,9.221049646536509e-05,,0.001,DISCHARGE,,,,,,,,,,,,,,,,,,,,,,1758045298.747995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27121.764,task_3,CC,4,4,,,,2.722853899002075,0.0002349039277760312,0.0006396090756358684,0.00015436728795369467,6.525109341737334e-11,0.0,6.525109341737334e-11,0.0006886149777306451,1.7766918997747577e-10,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758045298.763995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27151.764,task_3,CC,4,4,,,,3.693274736404419,0.00023764510115142912,0.0008776886483128458,0.00015634773506058587,1.980511523369286e-06,0.0,1.980511523369286e-06,0.0006957206461164686,7.105890351037184e-06,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758045328.763995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27181.764,task_3,CC,4,4,,,,3.758042097091675,0.00023769641120452434,0.0008932731196342157,0.00015832819872432284,3.96098346552915e-06,0.0,3.96098346552915e-06,0.0007031053304672241,1.4490547279516856e-05,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758045358.763995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27211.764,task_3,CC,4,4,,,,3.801368236541748,0.00023766877711750567,0.0009034665401522063,0.00016030866238805983,5.94144014434682e-06,0.0,5.94144014434682e-06,0.0007105927997165257,2.1978041364087e-05,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758045388.763995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27241.764,task_3,CC,4,4,,,,3.8359475135803223,0.0002375780459260568,0.0009113369145513292,0.0001622891260517968,7.921909499499533e-06,0.0,7.921909499499533e-06,0.0007181564966837565,2.9541713496049244e-05,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758045418.763995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27271.764,task_3,CC,4,4,,,,3.8660097122192383,0.0002377500495640561,0.0009191440006952462,0.00016426960627237956,9.902378337250815e-06,0.0,9.902378337250815e-06,0.0007257838381661309,3.716908395290375e-05,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758045448.763995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27301.764,task_3,CC,4,4,,,,3.8933138847351074,0.0002376459160586819,0.0009252301446418601,0.00016625006993611652,1.1882854418622123e-05,0.0,1.1882854418622123e-05,0.000733467870288425,4.4853058126237655e-05,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758045478.763995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27331.764,task_3,CC,4,4,,,,3.9186742305755615,0.00023766406229697168,0.0009313280364570478,0.00016823053359985352,1.3863320151964824e-05,0.0,1.3863320151964824e-05,0.0007412037584516737,5.25889504286978e-05,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758045508.763995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27361.764,task_3,CC,4,4,,,,3.9426920413970947,0.00023772558779455721,0.000937278783034047,0.00017021099726359049,1.5843776572081777e-05,0.0,1.5843776572081777e-05,0.0007489884561962552,6.037365645170212e-05,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758045538.763995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27391.764,task_3,CC,4,4,,,,3.9657506942749023,0.0002376301126787439,0.0009423817843363519,0.00017219151059786478,1.7824284732341767e-05,0.0,1.7824284732341767e-05,0.0007568199104732937,6.820516039927801e-05,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758045568.763995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27421.764,task_3,CC,4,4,,,,3.9880645275115967,0.00023769325343891978,0.0009479360324685798,0.00017417199081844753,1.980476909213596e-05,0.0,1.980476909213596e-05,0.00076469620068868,7.608143819702996e-05,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758045598.763995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27451.764,task_3,CC,4,4,,,,4.009742736816406,0.00023769403924234211,0.0009530919474365351,0.00017615248759587606,2.1785259660747316e-05,0.0,2.1785259660747316e-05,0.0007726160685221354,8.400130603048536e-05,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758045628.763995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27481.764,task_3,CC,4,4,,,,4.030904769897461,0.00023769325343891978,0.0009581188690593878,0.00017813298437330458,2.376576057738728e-05,0.0,2.376576057738728e-05,0.0007805784543355305,9.196366700861189e-05,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758045658.763995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27511.764,task_3,CC,4,4,,,,4.051544666290283,0.0002376095944782719,0.0009626858851678397,0.00018011346459388732,2.5746247006787193e-05,0.0,2.5746247006787193e-05,0.000788582099808587,9.996730420324537e-05,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758045688.763995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27541.764,task_3,CC,4,4,,,,4.07136869430542,0.00023763485660310835,0.0009674991158496529,0.00018209396137131584,2.7726739645004273e-05,0.0,2.7726739645004273e-05,0.0007966258790757921,0.00010801107519202762,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758045718.763995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27571.764,task_3,CC,4,4,,,,4.090656757354736,0.0002376506308792159,0.0009721471590956807,0.0001840744415918986,2.9707226074404187e-05,0.0,2.9707226074404187e-05,0.0008047084013621012,0.00011609362231360542,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758045748.763995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27601.764,task_3,CC,4,4,,,,4.10949182510376,0.00023767273523844779,0.0009767141625124515,0.00018605490525563557,3.168768559892972e-05,0.0,3.168768559892972e-05,0.000812828540802002,0.00012421376175350614,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758045778.763995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27631.764,task_3,CC,4,4,,,,4.127974987030029,0.00023769561084918678,0.0009812015361122667,0.00018803538547621833,3.366816995872392e-05,0.0,3.366816995872392e-05,0.0008209856351216634,0.00013237088918685913,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758045808.763995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27661.764,task_3,CC,4,4,,,,4.146298408508301,0.00023764905927237123,0.0009853639162445277,0.00019001588225364685,3.564865638812383e-05,0.0,3.564865638812383e-05,0.000829179220729404,0.00014056442512406242,0.0,,0.001,CHARGE,,,,,,,,,,,,,,,,,,,,,,1758045838.763995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
